file,orig_split,group,label
E:\437 project\dataset\train\fake\fake_25725_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25726_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25727_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25729_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25730_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25731_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25732_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25733_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25735_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25736_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25737_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25738_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25739_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25741_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25742_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25743_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25744_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25745_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25747_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25748_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25749_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25750_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25751_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25753_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25754_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25755_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25756_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25757_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25759_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25760_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25761_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25762_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25763_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25765_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25766_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25767_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25768_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25769_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25771_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25772_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25773_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25774_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25775_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25777_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25778_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25779_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25780_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25781_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25783_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25784_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25785_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25786_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25787_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25789_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25790_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25791_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25792_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25793_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25795_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25796_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25797_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25798_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25799_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25801_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25802_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25803_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25804_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25805_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25807_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25808_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25809_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25810_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25811_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25813_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25814_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25815_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25816_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25817_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25819_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25820_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25821_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25822_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25823_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25825_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25826_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25827_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25828_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25829_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25831_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25832_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25833_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25834_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25835_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25837_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25838_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25839_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25840_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25841_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25843_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25844_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25845_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25846_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25847_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25849_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25850_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25851_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25852_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25853_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25855_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25856_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25857_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25858_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25859_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25861_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25862_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25863_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25864_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25865_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25867_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25868_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25869_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25870_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25871_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25873_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25874_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25875_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25876_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25877_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25879_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25880_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25881_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25882_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25883_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25885_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25886_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25887_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25888_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25889_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25891_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25892_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25893_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25894_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25895_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25897_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25898_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25899_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25900_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25901_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25903_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25904_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25905_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25906_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25907_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25909_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25910_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25911_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25912_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25913_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25915_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25916_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25917_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25918_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25919_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25921_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25922_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25923_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25924_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25925_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25927_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25928_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25929_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25930_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25931_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25933_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25934_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25935_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25936_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25937_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25939_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25940_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25941_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25942_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25945_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25946_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25947_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25948_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25949_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25951_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25952_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25953_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25954_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25955_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25957_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25958_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25959_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25960_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25961_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25963_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25964_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25965_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25966_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25967_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25969_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25970_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25971_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25972_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25973_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25975_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25976_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25977_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25978_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25979_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25981_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25982_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25983_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25984_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25985_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25987_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25988_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25989_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25990_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25991_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25993_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_25994_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_25995_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_25996_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_25997_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_25999_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_26000_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_26001_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_26002_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_26003_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_26005_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_26006_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_26007_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_26008_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_26009_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_26011_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_26012_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_26013_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_26014_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_26015_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_26017_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_26018_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_26019_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_26020_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_26021_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_26023_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_26024_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_26025_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_26026_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_26027_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_26029_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_26030_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_26031_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_26032_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_26033_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_26035_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_26036_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_26037_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_26038_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_26039_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_26041_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_26042_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_26043_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_26044_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_26045_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_26047_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_26048_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_26049_SD3.jpg,train,fake,sd3
E:\437 project\dataset\train\fake\fake_26050_DALLE3.jpg,train,fake,dalle3
E:\437 project\dataset\train\fake\fake_26051_Midjourney.jpg,train,fake,midjourney
E:\437 project\dataset\train\fake\fake_26053_SD21.jpg,train,fake,sd21
E:\437 project\dataset\train\fake\fake_26054_SDXL.jpg,train,fake,sdxl
E:\437 project\dataset\train\fake\fake_26055_SD3.jpg,train,fake,sd3
